modality,vocal_channel,emotion_code,emotion,intensity,statement,repetition,actor,file_path,filename
03,01,02,calm,02,02,01,18,data/raw/ravdess/Actor_18/03-01-02-02-02-01-18.wav,03-01-02-02-02-01-18.wav
03,01,02,calm,02,02,02,18,data/raw/ravdess/Actor_18/03-01-02-02-02-02-18.wav,03-01-02-02-02-02-18.wav
03,01,03,happy,01,01,01,18,data/raw/ravdess/Actor_18/03-01-03-01-01-01-18.wav,03-01-03-01-01-01-18.wav
03,01,03,happy,01,01,02,18,data/raw/ravdess/Actor_18/03-01-03-01-01-02-18.wav,03-01-03-01-01-02-18.wav
03,01,03,happy,01,02,01,18,data/raw/ravdess/Actor_18/03-01-03-01-02-01-18.wav,03-01-03-01-02-01-18.wav
03,01,03,happy,01,02,02,18,data/raw/ravdess/Actor_18/03-01-03-01-02-02-18.wav,03-01-03-01-02-02-18.wav
03,01,03,happy,02,01,01,18,data/raw/ravdess/Actor_18/03-01-03-02-01-01-18.wav,03-01-03-02-01-01-18.wav
03,01,03,happy,02,01,02,18,data/raw/ravdess/Actor_18/03-01-03-02-01-02-18.wav,03-01-03-02-01-02-18.wav
03,01,03,happy,02,02,01,18,data/raw/ravdess/Actor_18/03-01-03-02-02-01-18.wav,03-01-03-02-02-01-18.wav
03,01,03,happy,02,02,02,18,data/raw/ravdess/Actor_18/03-01-03-02-02-02-18.wav,03-01-03-02-02-02-18.wav
03,01,04,sad,01,01,01,18,data/raw/ravdess/Actor_18/03-01-04-01-01-01-18.wav,03-01-04-01-01-01-18.wav
03,01,04,sad,01,01,02,18,data/raw/ravdess/Actor_18/03-01-04-01-01-02-18.wav,03-01-04-01-01-02-18.wav
03,01,04,sad,01,02,01,18,data/raw/ravdess/Actor_18/03-01-04-01-02-01-18.wav,03-01-04-01-02-01-18.wav
03,01,04,sad,01,02,02,18,data/raw/ravdess/Actor_18/03-01-04-01-02-02-18.wav,03-01-04-01-02-02-18.wav
03,01,04,sad,02,01,01,18,data/raw/ravdess/Actor_18/03-01-04-02-01-01-18.wav,03-01-04-02-01-01-18.wav
03,01,04,sad,02,01,02,18,data/raw/ravdess/Actor_18/03-01-04-02-01-02-18.wav,03-01-04-02-01-02-18.wav
03,01,04,sad,02,02,01,18,data/raw/ravdess/Actor_18/03-01-04-02-02-01-18.wav,03-01-04-02-02-01-18.wav
03,01,04,sad,02,02,02,18,data/raw/ravdess/Actor_18/03-01-04-02-02-02-18.wav,03-01-04-02-02-02-18.wav
03,01,05,angry,01,01,01,18,data/raw/ravdess/Actor_18/03-01-05-01-01-01-18.wav,03-01-05-01-01-01-18.wav
03,01,05,angry,01,01,02,18,data/raw/ravdess/Actor_18/03-01-05-01-01-02-18.wav,03-01-05-01-01-02-18.wav
03,01,05,angry,01,02,01,18,data/raw/ravdess/Actor_18/03-01-05-01-02-01-18.wav,03-01-05-01-02-01-18.wav
03,01,05,angry,01,02,02,18,data/raw/ravdess/Actor_18/03-01-05-01-02-02-18.wav,03-01-05-01-02-02-18.wav
03,01,05,angry,02,01,01,18,data/raw/ravdess/Actor_18/03-01-05-02-01-01-18.wav,03-01-05-02-01-01-18.wav
03,01,05,angry,02,01,02,18,data/raw/ravdess/Actor_18/03-01-05-02-01-02-18.wav,03-01-05-02-01-02-18.wav
03,01,05,angry,02,02,01,18,data/raw/ravdess/Actor_18/03-01-05-02-02-01-18.wav,03-01-05-02-02-01-18.wav
03,01,05,angry,02,02,02,18,data/raw/ravdess/Actor_18/03-01-05-02-02-02-18.wav,03-01-05-02-02-02-18.wav
03,01,06,fearful,01,01,01,18,data/raw/ravdess/Actor_18/03-01-06-01-01-01-18.wav,03-01-06-01-01-01-18.wav
03,01,06,fearful,01,01,02,18,data/raw/ravdess/Actor_18/03-01-06-01-01-02-18.wav,03-01-06-01-01-02-18.wav
03,01,06,fearful,01,02,01,18,data/raw/ravdess/Actor_18/03-01-06-01-02-01-18.wav,03-01-06-01-02-01-18.wav
03,01,06,fearful,01,02,02,18,data/raw/ravdess/Actor_18/03-01-06-01-02-02-18.wav,03-01-06-01-02-02-18.wav
03,01,06,fearful,02,01,01,18,data/raw/ravdess/Actor_18/03-01-06-02-01-01-18.wav,03-01-06-02-01-01-18.wav
03,01,06,fearful,02,01,02,18,data/raw/ravdess/Actor_18/03-01-06-02-01-02-18.wav,03-01-06-02-01-02-18.wav
03,01,06,fearful,02,02,01,18,data/raw/ravdess/Actor_18/03-01-06-02-02-01-18.wav,03-01-06-02-02-01-18.wav
03,01,06,fearful,02,02,02,18,data/raw/ravdess/Actor_18/03-01-06-02-02-02-18.wav,03-01-06-02-02-02-18.wav
03,01,07,disgust,01,01,01,18,data/raw/ravdess/Actor_18/03-01-07-01-01-01-18.wav,03-01-07-01-01-01-18.wav
03,01,07,disgust,01,01,02,18,data/raw/ravdess/Actor_18/03-01-07-01-01-02-18.wav,03-01-07-01-01-02-18.wav
03,01,07,disgust,01,02,01,18,data/raw/ravdess/Actor_18/03-01-07-01-02-01-18.wav,03-01-07-01-02-01-18.wav
03,01,07,disgust,01,02,02,18,data/raw/ravdess/Actor_18/03-01-07-01-02-02-18.wav,03-01-07-01-02-02-18.wav
03,01,07,disgust,02,01,01,18,data/raw/ravdess/Actor_18/03-01-07-02-01-01-18.wav,03-01-07-02-01-01-18.wav
03,01,07,disgust,02,01,02,18,data/raw/ravdess/Actor_18/03-01-07-02-01-02-18.wav,03-01-07-02-01-02-18.wav
03,01,07,disgust,02,02,01,18,data/raw/ravdess/Actor_18/03-01-07-02-02-01-18.wav,03-01-07-02-02-01-18.wav
03,01,07,disgust,02,02,02,18,data/raw/ravdess/Actor_18/03-01-07-02-02-02-18.wav,03-01-07-02-02-02-18.wav
03,01,08,surprised,01,01,01,18,data/raw/ravdess/Actor_18/03-01-08-01-01-01-18.wav,03-01-08-01-01-01-18.wav
03,01,08,surprised,01,01,02,18,data/raw/ravdess/Actor_18/03-01-08-01-01-02-18.wav,03-01-08-01-01-02-18.wav
03,01,08,surprised,01,02,01,18,data/raw/ravdess/Actor_18/03-01-08-01-02-01-18.wav,03-01-08-01-02-01-18.wav
03,01,08,surprised,01,02,02,18,data/raw/ravdess/Actor_18/03-01-08-01-02-02-18.wav,03-01-08-01-02-02-18.wav
03,01,08,surprised,02,01,01,18,data/raw/ravdess/Actor_18/03-01-08-02-01-01-18.wav,03-01-08-02-01-01-18.wav
03,01,08,surprised,02,01,02,18,data/raw/ravdess/Actor_18/03-01-08-02-01-02-18.wav,03-01-08-02-01-02-18.wav
03,01,08,surprised,02,02,01,18,data/raw/ravdess/Actor_18/03-01-08-02-02-01-18.wav,03-01-08-02-02-01-18.wav
03,01,08,surprised,02,02,02,18,data/raw/ravdess/Actor_18/03-01-08-02-02-02-18.wav,03-01-08-02-02-02-18.wav
03,01,01,neutral,01,01,01,19,data/raw/ravdess/Actor_19/03-01-01-01-01-01-19.wav,03-01-01-01-01-01-19.wav
03,01,01,neutral,01,01,02,19,data/raw/ravdess/Actor_19/03-01-01-01-01-02-19.wav,03-01-01-01-01-02-19.wav
03,01,01,neutral,01,02,01,19,data/raw/ravdess/Actor_19/03-01-01-01-02-01-19.wav,03-01-01-01-02-01-19.wav
03,01,01,neutral,01,02,02,19,data/raw/ravdess/Actor_19/03-01-01-01-02-02-19.wav,03-01-01-01-02-02-19.wav
03,01,02,calm,01,01,01,19,data/raw/ravdess/Actor_19/03-01-02-01-01-01-19.wav,03-01-02-01-01-01-19.wav
03,01,02,calm,01,01,02,19,data/raw/ravdess/Actor_19/03-01-02-01-01-02-19.wav,03-01-02-01-01-02-19.wav
03,01,02,calm,01,02,01,19,data/raw/ravdess/Actor_19/03-01-02-01-02-01-19.wav,03-01-02-01-02-01-19.wav
03,01,02,calm,01,02,02,19,data/raw/ravdess/Actor_19/03-01-02-01-02-02-19.wav,03-01-02-01-02-02-19.wav
03,01,02,calm,02,01,01,19,data/raw/ravdess/Actor_19/03-01-02-02-01-01-19.wav,03-01-02-02-01-01-19.wav
03,01,02,calm,02,01,02,19,data/raw/ravdess/Actor_19/03-01-02-02-01-02-19.wav,03-01-02-02-01-02-19.wav
03,01,02,calm,02,02,01,19,data/raw/ravdess/Actor_19/03-01-02-02-02-01-19.wav,03-01-02-02-02-01-19.wav
03,01,02,calm,02,02,02,19,data/raw/ravdess/Actor_19/03-01-02-02-02-02-19.wav,03-01-02-02-02-02-19.wav
03,01,03,happy,01,01,01,19,data/raw/ravdess/Actor_19/03-01-03-01-01-01-19.wav,03-01-03-01-01-01-19.wav
03,01,03,happy,01,01,02,19,data/raw/ravdess/Actor_19/03-01-03-01-01-02-19.wav,03-01-03-01-01-02-19.wav
03,01,03,happy,01,02,01,19,data/raw/ravdess/Actor_19/03-01-03-01-02-01-19.wav,03-01-03-01-02-01-19.wav
03,01,03,happy,01,02,02,19,data/raw/ravdess/Actor_19/03-01-03-01-02-02-19.wav,03-01-03-01-02-02-19.wav
03,01,03,happy,02,01,01,19,data/raw/ravdess/Actor_19/03-01-03-02-01-01-19.wav,03-01-03-02-01-01-19.wav
03,01,03,happy,02,01,02,19,data/raw/ravdess/Actor_19/03-01-03-02-01-02-19.wav,03-01-03-02-01-02-19.wav
03,01,03,happy,02,02,01,19,data/raw/ravdess/Actor_19/03-01-03-02-02-01-19.wav,03-01-03-02-02-01-19.wav
03,01,03,happy,02,02,02,19,data/raw/ravdess/Actor_19/03-01-03-02-02-02-19.wav,03-01-03-02-02-02-19.wav
03,01,04,sad,01,01,01,19,data/raw/ravdess/Actor_19/03-01-04-01-01-01-19.wav,03-01-04-01-01-01-19.wav
03,01,04,sad,01,01,02,19,data/raw/ravdess/Actor_19/03-01-04-01-01-02-19.wav,03-01-04-01-01-02-19.wav
03,01,04,sad,01,02,01,19,data/raw/ravdess/Actor_19/03-01-04-01-02-01-19.wav,03-01-04-01-02-01-19.wav
03,01,04,sad,01,02,02,19,data/raw/ravdess/Actor_19/03-01-04-01-02-02-19.wav,03-01-04-01-02-02-19.wav
03,01,04,sad,02,01,01,19,data/raw/ravdess/Actor_19/03-01-04-02-01-01-19.wav,03-01-04-02-01-01-19.wav
03,01,04,sad,02,01,02,19,data/raw/ravdess/Actor_19/03-01-04-02-01-02-19.wav,03-01-04-02-01-02-19.wav
03,01,04,sad,02,02,01,19,data/raw/ravdess/Actor_19/03-01-04-02-02-01-19.wav,03-01-04-02-02-01-19.wav
03,01,04,sad,02,02,02,19,data/raw/ravdess/Actor_19/03-01-04-02-02-02-19.wav,03-01-04-02-02-02-19.wav
03,01,05,angry,01,01,01,19,data/raw/ravdess/Actor_19/03-01-05-01-01-01-19.wav,03-01-05-01-01-01-19.wav
03,01,05,angry,01,01,02,19,data/raw/ravdess/Actor_19/03-01-05-01-01-02-19.wav,03-01-05-01-01-02-19.wav
03,01,05,angry,01,02,01,19,data/raw/ravdess/Actor_19/03-01-05-01-02-01-19.wav,03-01-05-01-02-01-19.wav
03,01,05,angry,01,02,02,19,data/raw/ravdess/Actor_19/03-01-05-01-02-02-19.wav,03-01-05-01-02-02-19.wav
03,01,05,angry,02,01,01,19,data/raw/ravdess/Actor_19/03-01-05-02-01-01-19.wav,03-01-05-02-01-01-19.wav
03,01,05,angry,02,01,02,19,data/raw/ravdess/Actor_19/03-01-05-02-01-02-19.wav,03-01-05-02-01-02-19.wav
03,01,05,angry,02,02,01,19,data/raw/ravdess/Actor_19/03-01-05-02-02-01-19.wav,03-01-05-02-02-01-19.wav
03,01,05,angry,02,02,02,19,data/raw/ravdess/Actor_19/03-01-05-02-02-02-19.wav,03-01-05-02-02-02-19.wav
03,01,06,fearful,01,01,01,19,data/raw/ravdess/Actor_19/03-01-06-01-01-01-19.wav,03-01-06-01-01-01-19.wav
03,01,06,fearful,01,01,02,19,data/raw/ravdess/Actor_19/03-01-06-01-01-02-19.wav,03-01-06-01-01-02-19.wav
03,01,06,fearful,01,02,01,19,data/raw/ravdess/Actor_19/03-01-06-01-02-01-19.wav,03-01-06-01-02-01-19.wav
03,01,06,fearful,01,02,02,19,data/raw/ravdess/Actor_19/03-01-06-01-02-02-19.wav,03-01-06-01-02-02-19.wav
03,01,06,fearful,02,01,01,19,data/raw/ravdess/Actor_19/03-01-06-02-01-01-19.wav,03-01-06-02-01-01-19.wav
03,01,06,fearful,02,01,02,19,data/raw/ravdess/Actor_19/03-01-06-02-01-02-19.wav,03-01-06-02-01-02-19.wav
03,01,06,fearful,02,02,01,19,data/raw/ravdess/Actor_19/03-01-06-02-02-01-19.wav,03-01-06-02-02-01-19.wav
03,01,06,fearful,02,02,02,19,data/raw/ravdess/Actor_19/03-01-06-02-02-02-19.wav,03-01-06-02-02-02-19.wav
03,01,07,disgust,01,01,01,19,data/raw/ravdess/Actor_19/03-01-07-01-01-01-19.wav,03-01-07-01-01-01-19.wav
03,01,07,disgust,01,01,02,19,data/raw/ravdess/Actor_19/03-01-07-01-01-02-19.wav,03-01-07-01-01-02-19.wav
03,01,07,disgust,01,02,01,19,data/raw/ravdess/Actor_19/03-01-07-01-02-01-19.wav,03-01-07-01-02-01-19.wav
03,01,07,disgust,01,02,02,19,data/raw/ravdess/Actor_19/03-01-07-01-02-02-19.wav,03-01-07-01-02-02-19.wav
03,01,07,disgust,02,01,01,19,data/raw/ravdess/Actor_19/03-01-07-02-01-01-19.wav,03-01-07-02-01-01-19.wav
03,01,07,disgust,02,01,02,19,data/raw/ravdess/Actor_19/03-01-07-02-01-02-19.wav,03-01-07-02-01-02-19.wav
03,01,07,disgust,02,02,01,19,data/raw/ravdess/Actor_19/03-01-07-02-02-01-19.wav,03-01-07-02-02-01-19.wav
03,01,07,disgust,02,02,02,19,data/raw/ravdess/Actor_19/03-01-07-02-02-02-19.wav,03-01-07-02-02-02-19.wav
03,01,08,surprised,01,01,01,19,data/raw/ravdess/Actor_19/03-01-08-01-01-01-19.wav,03-01-08-01-01-01-19.wav
03,01,08,surprised,01,01,02,19,data/raw/ravdess/Actor_19/03-01-08-01-01-02-19.wav,03-01-08-01-01-02-19.wav
03,01,08,surprised,01,02,01,19,data/raw/ravdess/Actor_19/03-01-08-01-02-01-19.wav,03-01-08-01-02-01-19.wav
03,01,08,surprised,01,02,02,19,data/raw/ravdess/Actor_19/03-01-08-01-02-02-19.wav,03-01-08-01-02-02-19.wav
03,01,08,surprised,02,01,01,19,data/raw/ravdess/Actor_19/03-01-08-02-01-01-19.wav,03-01-08-02-01-01-19.wav
03,01,08,surprised,02,01,02,19,data/raw/ravdess/Actor_19/03-01-08-02-01-02-19.wav,03-01-08-02-01-02-19.wav
03,01,08,surprised,02,02,01,19,data/raw/ravdess/Actor_19/03-01-08-02-02-01-19.wav,03-01-08-02-02-01-19.wav
03,01,08,surprised,02,02,02,19,data/raw/ravdess/Actor_19/03-01-08-02-02-02-19.wav,03-01-08-02-02-02-19.wav
03,01,01,neutral,01,01,01,20,data/raw/ravdess/Actor_20/03-01-01-01-01-01-20.wav,03-01-01-01-01-01-20.wav
03,01,01,neutral,01,01,02,20,data/raw/ravdess/Actor_20/03-01-01-01-01-02-20.wav,03-01-01-01-01-02-20.wav
03,01,01,neutral,01,02,01,20,data/raw/ravdess/Actor_20/03-01-01-01-02-01-20.wav,03-01-01-01-02-01-20.wav
03,01,01,neutral,01,02,02,20,data/raw/ravdess/Actor_20/03-01-01-01-02-02-20.wav,03-01-01-01-02-02-20.wav
03,01,02,calm,01,01,01,20,data/raw/ravdess/Actor_20/03-01-02-01-01-01-20.wav,03-01-02-01-01-01-20.wav
03,01,02,calm,01,01,02,20,data/raw/ravdess/Actor_20/03-01-02-01-01-02-20.wav,03-01-02-01-01-02-20.wav
03,01,02,calm,01,02,01,20,data/raw/ravdess/Actor_20/03-01-02-01-02-01-20.wav,03-01-02-01-02-01-20.wav
03,01,02,calm,01,02,02,20,data/raw/ravdess/Actor_20/03-01-02-01-02-02-20.wav,03-01-02-01-02-02-20.wav
03,01,02,calm,02,01,01,20,data/raw/ravdess/Actor_20/03-01-02-02-01-01-20.wav,03-01-02-02-01-01-20.wav
03,01,02,calm,02,01,02,20,data/raw/ravdess/Actor_20/03-01-02-02-01-02-20.wav,03-01-02-02-01-02-20.wav
03,01,02,calm,02,02,01,20,data/raw/ravdess/Actor_20/03-01-02-02-02-01-20.wav,03-01-02-02-02-01-20.wav
03,01,02,calm,02,02,02,20,data/raw/ravdess/Actor_20/03-01-02-02-02-02-20.wav,03-01-02-02-02-02-20.wav
03,01,03,happy,01,01,01,20,data/raw/ravdess/Actor_20/03-01-03-01-01-01-20.wav,03-01-03-01-01-01-20.wav
03,01,03,happy,01,01,02,20,data/raw/ravdess/Actor_20/03-01-03-01-01-02-20.wav,03-01-03-01-01-02-20.wav
03,01,03,happy,01,02,01,20,data/raw/ravdess/Actor_20/03-01-03-01-02-01-20.wav,03-01-03-01-02-01-20.wav
03,01,03,happy,01,02,02,20,data/raw/ravdess/Actor_20/03-01-03-01-02-02-20.wav,03-01-03-01-02-02-20.wav
03,01,03,happy,02,01,01,20,data/raw/ravdess/Actor_20/03-01-03-02-01-01-20.wav,03-01-03-02-01-01-20.wav
03,01,03,happy,02,01,02,20,data/raw/ravdess/Actor_20/03-01-03-02-01-02-20.wav,03-01-03-02-01-02-20.wav
03,01,03,happy,02,02,01,20,data/raw/ravdess/Actor_20/03-01-03-02-02-01-20.wav,03-01-03-02-02-01-20.wav
03,01,03,happy,02,02,02,20,data/raw/ravdess/Actor_20/03-01-03-02-02-02-20.wav,03-01-03-02-02-02-20.wav
03,01,04,sad,01,01,01,20,data/raw/ravdess/Actor_20/03-01-04-01-01-01-20.wav,03-01-04-01-01-01-20.wav
03,01,04,sad,01,01,02,20,data/raw/ravdess/Actor_20/03-01-04-01-01-02-20.wav,03-01-04-01-01-02-20.wav
03,01,04,sad,01,02,01,20,data/raw/ravdess/Actor_20/03-01-04-01-02-01-20.wav,03-01-04-01-02-01-20.wav
03,01,04,sad,01,02,02,20,data/raw/ravdess/Actor_20/03-01-04-01-02-02-20.wav,03-01-04-01-02-02-20.wav
03,01,04,sad,02,01,01,20,data/raw/ravdess/Actor_20/03-01-04-02-01-01-20.wav,03-01-04-02-01-01-20.wav
03,01,04,sad,02,01,02,20,data/raw/ravdess/Actor_20/03-01-04-02-01-02-20.wav,03-01-04-02-01-02-20.wav
03,01,04,sad,02,02,01,20,data/raw/ravdess/Actor_20/03-01-04-02-02-01-20.wav,03-01-04-02-02-01-20.wav
03,01,04,sad,02,02,02,20,data/raw/ravdess/Actor_20/03-01-04-02-02-02-20.wav,03-01-04-02-02-02-20.wav
03,01,05,angry,01,01,01,20,data/raw/ravdess/Actor_20/03-01-05-01-01-01-20.wav,03-01-05-01-01-01-20.wav
03,01,05,angry,01,01,02,20,data/raw/ravdess/Actor_20/03-01-05-01-01-02-20.wav,03-01-05-01-01-02-20.wav
03,01,05,angry,01,02,01,20,data/raw/ravdess/Actor_20/03-01-05-01-02-01-20.wav,03-01-05-01-02-01-20.wav
03,01,05,angry,01,02,02,20,data/raw/ravdess/Actor_20/03-01-05-01-02-02-20.wav,03-01-05-01-02-02-20.wav
03,01,05,angry,02,01,01,20,data/raw/ravdess/Actor_20/03-01-05-02-01-01-20.wav,03-01-05-02-01-01-20.wav
03,01,05,angry,02,01,02,20,data/raw/ravdess/Actor_20/03-01-05-02-01-02-20.wav,03-01-05-02-01-02-20.wav
03,01,05,angry,02,02,01,20,data/raw/ravdess/Actor_20/03-01-05-02-02-01-20.wav,03-01-05-02-02-01-20.wav
03,01,05,angry,02,02,02,20,data/raw/ravdess/Actor_20/03-01-05-02-02-02-20.wav,03-01-05-02-02-02-20.wav
03,01,06,fearful,01,01,01,20,data/raw/ravdess/Actor_20/03-01-06-01-01-01-20.wav,03-01-06-01-01-01-20.wav
03,01,06,fearful,01,01,02,20,data/raw/ravdess/Actor_20/03-01-06-01-01-02-20.wav,03-01-06-01-01-02-20.wav
03,01,06,fearful,01,02,01,20,data/raw/ravdess/Actor_20/03-01-06-01-02-01-20.wav,03-01-06-01-02-01-20.wav
03,01,06,fearful,01,02,02,20,data/raw/ravdess/Actor_20/03-01-06-01-02-02-20.wav,03-01-06-01-02-02-20.wav
03,01,06,fearful,02,01,01,20,data/raw/ravdess/Actor_20/03-01-06-02-01-01-20.wav,03-01-06-02-01-01-20.wav
03,01,06,fearful,02,01,02,20,data/raw/ravdess/Actor_20/03-01-06-02-01-02-20.wav,03-01-06-02-01-02-20.wav
03,01,06,fearful,02,02,01,20,data/raw/ravdess/Actor_20/03-01-06-02-02-01-20.wav,03-01-06-02-02-01-20.wav
03,01,06,fearful,02,02,02,20,data/raw/ravdess/Actor_20/03-01-06-02-02-02-20.wav,03-01-06-02-02-02-20.wav
03,01,07,disgust,01,01,01,20,data/raw/ravdess/Actor_20/03-01-07-01-01-01-20.wav,03-01-07-01-01-01-20.wav
03,01,07,disgust,01,01,02,20,data/raw/ravdess/Actor_20/03-01-07-01-01-02-20.wav,03-01-07-01-01-02-20.wav
03,01,07,disgust,01,02,01,20,data/raw/ravdess/Actor_20/03-01-07-01-02-01-20.wav,03-01-07-01-02-01-20.wav
03,01,07,disgust,01,02,02,20,data/raw/ravdess/Actor_20/03-01-07-01-02-02-20.wav,03-01-07-01-02-02-20.wav
03,01,07,disgust,02,01,01,20,data/raw/ravdess/Actor_20/03-01-07-02-01-01-20.wav,03-01-07-02-01-01-20.wav
03,01,07,disgust,02,01,02,20,data/raw/ravdess/Actor_20/03-01-07-02-01-02-20.wav,03-01-07-02-01-02-20.wav
03,01,07,disgust,02,02,01,20,data/raw/ravdess/Actor_20/03-01-07-02-02-01-20.wav,03-01-07-02-02-01-20.wav
03,01,07,disgust,02,02,02,20,data/raw/ravdess/Actor_20/03-01-07-02-02-02-20.wav,03-01-07-02-02-02-20.wav
03,01,08,surprised,01,01,01,20,data/raw/ravdess/Actor_20/03-01-08-01-01-01-20.wav,03-01-08-01-01-01-20.wav
03,01,08,surprised,01,01,02,20,data/raw/ravdess/Actor_20/03-01-08-01-01-02-20.wav,03-01-08-01-01-02-20.wav
03,01,08,surprised,01,02,01,20,data/raw/ravdess/Actor_20/03-01-08-01-02-01-20.wav,03-01-08-01-02-01-20.wav
03,01,08,surprised,01,02,02,20,data/raw/ravdess/Actor_20/03-01-08-01-02-02-20.wav,03-01-08-01-02-02-20.wav
03,01,08,surprised,02,01,01,20,data/raw/ravdess/Actor_20/03-01-08-02-01-01-20.wav,03-01-08-02-01-01-20.wav
03,01,08,surprised,02,01,02,20,data/raw/ravdess/Actor_20/03-01-08-02-01-02-20.wav,03-01-08-02-01-02-20.wav
03,01,08,surprised,02,02,01,20,data/raw/ravdess/Actor_20/03-01-08-02-02-01-20.wav,03-01-08-02-02-01-20.wav
03,01,08,surprised,02,02,02,20,data/raw/ravdess/Actor_20/03-01-08-02-02-02-20.wav,03-01-08-02-02-02-20.wav
03,01,01,neutral,01,01,01,21,data/raw/ravdess/Actor_21/03-01-01-01-01-01-21.wav,03-01-01-01-01-01-21.wav
03,01,01,neutral,01,01,02,21,data/raw/ravdess/Actor_21/03-01-01-01-01-02-21.wav,03-01-01-01-01-02-21.wav
03,01,01,neutral,01,02,01,21,data/raw/ravdess/Actor_21/03-01-01-01-02-01-21.wav,03-01-01-01-02-01-21.wav
03,01,01,neutral,01,02,02,21,data/raw/ravdess/Actor_21/03-01-01-01-02-02-21.wav,03-01-01-01-02-02-21.wav
03,01,02,calm,01,01,01,21,data/raw/ravdess/Actor_21/03-01-02-01-01-01-21.wav,03-01-02-01-01-01-21.wav
03,01,02,calm,01,01,02,21,data/raw/ravdess/Actor_21/03-01-02-01-01-02-21.wav,03-01-02-01-01-02-21.wav
03,01,02,calm,01,02,01,21,data/raw/ravdess/Actor_21/03-01-02-01-02-01-21.wav,03-01-02-01-02-01-21.wav
03,01,02,calm,01,02,02,21,data/raw/ravdess/Actor_21/03-01-02-01-02-02-21.wav,03-01-02-01-02-02-21.wav
03,01,02,calm,02,01,01,21,data/raw/ravdess/Actor_21/03-01-02-02-01-01-21.wav,03-01-02-02-01-01-21.wav
03,01,02,calm,02,01,02,21,data/raw/ravdess/Actor_21/03-01-02-02-01-02-21.wav,03-01-02-02-01-02-21.wav
03,01,02,calm,02,02,01,21,data/raw/ravdess/Actor_21/03-01-02-02-02-01-21.wav,03-01-02-02-02-01-21.wav
03,01,02,calm,02,02,02,21,data/raw/ravdess/Actor_21/03-01-02-02-02-02-21.wav,03-01-02-02-02-02-21.wav
03,01,03,happy,01,01,01,21,data/raw/ravdess/Actor_21/03-01-03-01-01-01-21.wav,03-01-03-01-01-01-21.wav
03,01,03,happy,01,01,02,21,data/raw/ravdess/Actor_21/03-01-03-01-01-02-21.wav,03-01-03-01-01-02-21.wav
03,01,03,happy,01,02,01,21,data/raw/ravdess/Actor_21/03-01-03-01-02-01-21.wav,03-01-03-01-02-01-21.wav
03,01,03,happy,01,02,02,21,data/raw/ravdess/Actor_21/03-01-03-01-02-02-21.wav,03-01-03-01-02-02-21.wav
03,01,03,happy,02,01,01,21,data/raw/ravdess/Actor_21/03-01-03-02-01-01-21.wav,03-01-03-02-01-01-21.wav
03,01,03,happy,02,01,02,21,data/raw/ravdess/Actor_21/03-01-03-02-01-02-21.wav,03-01-03-02-01-02-21.wav
03,01,03,happy,02,02,01,21,data/raw/ravdess/Actor_21/03-01-03-02-02-01-21.wav,03-01-03-02-02-01-21.wav
03,01,03,happy,02,02,02,21,data/raw/ravdess/Actor_21/03-01-03-02-02-02-21.wav,03-01-03-02-02-02-21.wav
03,01,04,sad,01,01,01,21,data/raw/ravdess/Actor_21/03-01-04-01-01-01-21.wav,03-01-04-01-01-01-21.wav
03,01,04,sad,01,01,02,21,data/raw/ravdess/Actor_21/03-01-04-01-01-02-21.wav,03-01-04-01-01-02-21.wav
03,01,04,sad,01,02,01,21,data/raw/ravdess/Actor_21/03-01-04-01-02-01-21.wav,03-01-04-01-02-01-21.wav
03,01,04,sad,01,02,02,21,data/raw/ravdess/Actor_21/03-01-04-01-02-02-21.wav,03-01-04-01-02-02-21.wav
03,01,04,sad,02,01,01,21,data/raw/ravdess/Actor_21/03-01-04-02-01-01-21.wav,03-01-04-02-01-01-21.wav
03,01,04,sad,02,01,02,21,data/raw/ravdess/Actor_21/03-01-04-02-01-02-21.wav,03-01-04-02-01-02-21.wav
03,01,04,sad,02,02,01,21,data/raw/ravdess/Actor_21/03-01-04-02-02-01-21.wav,03-01-04-02-02-01-21.wav
03,01,04,sad,02,02,02,21,data/raw/ravdess/Actor_21/03-01-04-02-02-02-21.wav,03-01-04-02-02-02-21.wav
03,01,05,angry,01,01,01,21,data/raw/ravdess/Actor_21/03-01-05-01-01-01-21.wav,03-01-05-01-01-01-21.wav
03,01,05,angry,01,01,02,21,data/raw/ravdess/Actor_21/03-01-05-01-01-02-21.wav,03-01-05-01-01-02-21.wav
03,01,05,angry,01,02,01,21,data/raw/ravdess/Actor_21/03-01-05-01-02-01-21.wav,03-01-05-01-02-01-21.wav
03,01,05,angry,01,02,02,21,data/raw/ravdess/Actor_21/03-01-05-01-02-02-21.wav,03-01-05-01-02-02-21.wav
03,01,05,angry,02,01,01,21,data/raw/ravdess/Actor_21/03-01-05-02-01-01-21.wav,03-01-05-02-01-01-21.wav
03,01,05,angry,02,01,02,21,data/raw/ravdess/Actor_21/03-01-05-02-01-02-21.wav,03-01-05-02-01-02-21.wav
03,01,05,angry,02,02,01,21,data/raw/ravdess/Actor_21/03-01-05-02-02-01-21.wav,03-01-05-02-02-01-21.wav
03,01,05,angry,02,02,02,21,data/raw/ravdess/Actor_21/03-01-05-02-02-02-21.wav,03-01-05-02-02-02-21.wav
03,01,06,fearful,01,01,01,21,data/raw/ravdess/Actor_21/03-01-06-01-01-01-21.wav,03-01-06-01-01-01-21.wav
